,Unnamed: 0,Locations,capacity_solar,cf_solar,reg_mult_solar,capacity_wind,cf_wind,reg_mult_wind,latitude,longitude,county,capacity_geo,cf_geo,state,reg_mult,trans_dist_orig,trans_dist,telecom_dist,water_price,location,clim_zone,state_id,total_capacity
137,54861,78452,4250.93,0.3,0.9,312.0,0.53,0.97,31.08,-98.83,San Saba,0.0,0.0,Texas,0.9,37.34,477.56,14.53,3.7857142857142856,48411,3B,48,4562.93
138,54850,78441,4239.52,0.31,0.91,300.0,0.55,0.98,31.03,-100.21,Schleicher,0.0,0.0,Texas,0.91,97.08,460.51,32.21,3.7857142857142856,48413,3B,48,4539.52
139,50785,71218,4219.5,0.32,0.93,306.0,0.49,1.0,32.9,-100.71,Scurry,0.0,0.0,Texas,0.93,13.89,305.63,26.7,3.7857142857142856,48415,3B,48,4525.5
140,51768,72747,4149.2,0.31,0.91,300.0,0.56,0.99,32.55,-99.53,Shackelford,0.0,0.0,Texas,0.91,77.6,348.77,18.48,3.7857142857142856,48417,3B,48,4449.2
141,52714,74280,4202.22,0.29,0.9,294.0,0.5,0.97,32.19,-97.84,Somervell,120.23,0.99,Texas,0.9,57.04,422.78,9.89,3.7857142857142856,48425,3B,48,4616.45
142,58752,95551,4180.81,0.3,0.89,294.0,0.48,0.96,26.56,-98.79,Starr,608.08,0.99,Texas,0.89,213.27,824.53,18.36,3.7857142857142856,48427,2B,48,5082.89
143,53108,75016,4180.18,0.32,0.91,396.0,0.53,0.99,31.9,-100.9,Sterling,0.0,0.0,Texas,0.91,40.85,386.03,42.85,3.7857142857142856,48431,3B,48,4576.18
144,50283,70460,4236.27,0.32,0.93,294.0,0.47,1.0,33.11,-100.46,Stonewall,0.0,0.0,Texas,0.93,51.89,290.09,20.81,3.7857142857142856,48433,3B,48,4530.27
145,56128,81096,4180.51,0.31,0.9,294.0,0.52,0.98,30.31,-100.8,Sutton,360.13,0.99,Texas,0.9,113.17,514.64,32.91,3.7857142857142856,48435,3B,48,4834.64
146,45617,63990,4085.38,0.32,0.94,300.0,0.53,1.02,34.73,-101.89,Swisher,0.0,0.0,Texas,0.94,72.0,150.45,7.41,3.7857142857142856,48437,4B,48,4385.38
147,50811,71244,3899.18,0.29,0.91,282.0,0.46,0.98,32.99,-97.35,Tarrant,77.14,0.99,Texas,0.91,3.53,388.92,3.51,3.7857142857142856,48439,3B,48,4258.320000000001
148,50267,70444,4178.21,0.33,0.93,294.0,0.45,1.01,33.02,-102.53,Terry,0.0,0.0,Texas,0.93,44.13,297.61,10.72,3.7857142857142856,48445,3B,48,4472.21
149,49784,69709,4208.89,0.31,0.92,312.0,0.54,1.0,33.35,-99.3,Throckmorton,141.21,0.99,Texas,0.92,112.39,291.86,22.98,3.7857142857142856,48447,3B,48,4662.1
150,50326,70503,3837.38,0.28,0.91,276.0,0.41,0.97,33.19,-94.89,Titus,183.51,0.99,Texas,0.91,36.62,378.11,9.2,3.7857142857142856,48449,3B,48,4296.89
151,54660,78061,4237.26,0.31,0.91,312.0,0.56,0.98,31.13,-100.22,Tom Green,0.0,0.0,Texas,0.91,91.93,452.45,21.98,3.7857142857142856,48451,3B,48,4549.26
152,56155,81123,4128.89,0.29,0.88,282.0,0.43,0.95,30.4,-97.43,Travis,0.0,0.0,Texas,0.88,14.08,563.92,10.39,3.7857142857142856,48453,2B,48,4410.89
153,55082,78862,3988.34,0.26,0.87,270.0,0.38,0.95,31.0,-95.05,Trinity,336.63,0.99,Texas,0.87,73.54,544.87,20.79,3.7857142857142856,48455,4C,48,4594.97
154,54647,78048,4188.6,0.32,0.92,318.0,0.52,0.99,31.06,-101.85,Upton,0.0,0.0,Texas,0.92,23.97,452.64,18.1,3.7857142857142856,48461,3B,48,4506.6
155,57304,84523,4244.95,0.29,0.9,288.0,0.43,0.97,29.45,-99.88,Uvalde,0.0,0.0,Texas,0.9,76.95,589.35,27.52,3.7857142857142856,48463,2B,48,4532.95
156,56422,81856,4245.83,0.31,0.9,288.0,0.53,0.98,30.12,-100.78,Val Verde,393.49,0.99,Texas,0.9,122.02,530.58,52.14,3.7857142857142856,48465,2B,48,4927.32
157,51553,72394,4030.93,0.28,0.9,276.0,0.46,0.97,32.7,-96.05,Van Zandt,238.15,0.99,Texas,0.9,26.43,455.32,5.25,3.7857142857142856,48467,3B,48,4545.08
158,57701,86447,4131.38,0.28,0.87,270.0,0.39,0.95,29.01,-96.91,Victoria,299.03,0.99,Texas,0.87,16.43,679.74,17.21,3.7857142857142856,48469,2B,48,4700.41
159,56461,81895,3943.42,0.27,0.86,270.0,0.4,0.94,30.21,-95.93,Waller,206.98,0.99,Texas,0.86,33.39,627.05,12.88,3.7857142857142856,48473,2B,48,4420.4
160,2477,10800,4148.87,0.24,0.96,294.0,0.48,1.04,48.45,-101.68,Ward,108.32,0.99,North Dakota,0.96,87.88,1083.86,1341.65,3.7857142857142856,48475,7B,48,4551.19
161,58507,92510,4132.67,0.31,0.89,306.0,0.53,0.96,27.37,-98.93,Webb,547.7,0.99,Texas,0.89,157.57,761.31,12.91,3.7857142857142856,48479,2B,48,4986.37
162,57497,85311,4054.79,0.28,0.87,276.0,0.4,0.94,29.31,-96.42,Wharton,97.39,0.99,Texas,0.87,61.08,673.02,20.96,3.7857142857142856,48481,2B,48,4428.18
163,33989,49936,4239.05,0.3,0.94,300.0,0.49,1.03,38.4,-101.38,Wichita,0.0,0.0,Kansas,0.94,40.7,122.41,232.54,3.7857142857142856,48485,3B,48,4539.05
164,48479,67811,4231.68,0.3,0.93,342.0,0.5,1.0,33.85,-99.07,Wilbarger,0.0,0.0,Texas,0.93,144.3,261.97,27.46,3.7857142857142856,48487,3B,48,4573.68
165,58780,95940,4153.69,0.3,0.88,294.0,0.49,0.96,26.48,-97.71,Willacy,118.99,0.99,Texas,0.88,215.12,847.07,8.22,3.7857142857142856,48489,2B,48,4566.679999999999
166,53092,75000,4218.17,0.34,0.93,294.0,0.43,1.01,31.8,-102.93,Winkler,0.0,0.0,Texas,0.93,25.18,400.62,25.23,3.7857142857142856,48495,3B,48,4512.17
167,49500,69301,4221.24,0.34,0.94,294.0,0.47,1.02,33.3,-102.95,Yoakum,0.0,0.0,Texas,0.94,34.14,282.09,17.0,3.7857142857142856,48501,4B,48,4515.24
168,50295,70472,4184.46,0.3,0.91,300.0,0.5,0.99,33.16,-98.91,Young,0.0,0.0,Texas,0.91,104.72,317.49,28.7,3.7857142857142856,48503,3B,48,4484.46
169,58608,93647,4164.09,0.31,0.89,300.0,0.44,0.96,27.05,-99.28,Zapata,636.77,0.99,Texas,0.89,187.94,781.25,19.05,3.7857142857142856,48505,2B,48,5100.860000000001
170,57808,87186,4191.46,0.3,0.89,270.0,0.39,0.96,28.76,-99.48,Zavala,367.91,0.99,Texas,0.89,67.22,647.31,34.83,3.7857142857142856,48507,2B,48,4829.37
