Unnamed: 0,Locations,capacity_solar,cf_solar,reg_mult_solar,capacity_wind,cf_wind,reg_mult_wind,latitude,longitude,county,capacity_geo,cf_geo,state,reg_mult,trans_dist_orig,trans_dist,telecom_dist,water_price,FIPS,clim_zone,state_id
57749,86811,4127.46,0.3,0.89,270.0,0.38,0.96,28.88,-98.87,Frio,172.22,0.99,Texas,0.89,47.49,646.24,25.22,3.7857142857142856,48163,2B,48
57750,86812,4097.1,0.29,0.89,276.0,0.38,0.96,28.88,-98.75,Atascosa,144.01,0.99,Texas,0.89,44.63,647.97,22.83,3.7857142857142856,48013,2B,48
57751,86813,4155.94,0.29,0.88,264.0,0.4,0.96,28.88,-98.62,Atascosa,106.6,0.99,Texas,0.88,10.25,649.78,9.39,3.7857142857142856,48013,2B,48
57752,86814,4028.27,0.29,0.88,270.0,0.39,0.96,28.88,-98.5,Atascosa,141.32,0.99,Texas,0.88,5.03,651.71,4.83,3.7857142857142856,48013,2B,48
57753,86815,4022.31,0.29,0.88,276.0,0.38,0.96,28.89,-98.38,Atascosa,174.33,0.99,Texas,0.88,8.03,653.81,16.84,3.7857142857142856,48013,2B,48
57754,86816,4093.56,0.29,0.88,276.0,0.4,0.96,28.89,-98.26,Atascosa,186.84,0.99,Texas,0.88,31.24,655.95,27.09,3.7857142857142856,48013,2B,48
57755,86817,4110.32,0.29,0.88,282.0,0.44,0.95,28.89,-98.13,Karnes,232.97,0.99,Texas,0.88,34.21,658.25,16.77,3.7857142857142856,48255,2B,48
57756,86818,4113.69,0.29,0.88,276.0,0.42,0.95,28.89,-98.01,Karnes,176.27,0.99,Texas,0.88,21.25,660.65,7.65,3.7857142857142856,48255,2B,48
57757,86819,4091.14,0.29,0.88,270.0,0.4,0.95,28.9,-97.89,Karnes,123.59,0.99,Texas,0.88,24.31,663.17,3.17,3.7857142857142856,48255,2B,48
57758,86820,4017.18,0.29,0.88,282.0,0.39,0.95,28.9,-97.77,Karnes,117.93,0.99,Texas,0.88,5.97,665.77,5.29,3.7857142857142856,48255,2B,48
57759,86821,4125.22,0.29,0.88,282.0,0.43,0.95,28.9,-97.64,Dewitt,199.8,0.99,Texas,0.88,13.08,668.48,5.24,3.7857142857142856,48123,2B,48
57760,86822,4095.57,0.29,0.88,270.0,0.42,0.95,28.9,-97.52,Dewitt,216.59,0.99,Texas,0.88,20.38,671.27,8.61,3.7857142857142856,48123,2B,48
57761,86823,4078.38,0.29,0.87,258.0,0.41,0.95,28.9,-97.4,Dewitt,218.41,0.99,Texas,0.87,27.63,674.25,15.47,3.7857142857142856,48123,2B,48
57762,86824,4034.52,0.28,0.87,264.0,0.4,0.95,28.9,-97.28,Dewitt,243.06,0.99,Texas,0.87,7.48,677.23,20.6,3.7857142857142856,48123,2B,48
57763,86825,4007.86,0.28,0.87,276.0,0.38,0.95,28.91,-97.15,Victoria,309.06,0.99,Texas,0.87,2.84,680.4,20.95,3.7857142857142856,48469,2B,48
57764,86826,3929.63,0.28,0.87,270.0,0.39,0.95,28.91,-97.03,Victoria,176.46,0.99,Texas,0.87,6.3,683.63,12.15,3.7857142857142856,48469,2B,48
57765,86827,4076.58,0.28,0.87,252.0,0.39,0.95,28.91,-96.91,Victoria,252.14,0.99,Texas,0.87,13.64,686.98,12.14,3.7857142857142856,48469,2B,48
57766,86828,3951.08,0.28,0.87,270.0,0.39,0.95,28.91,-96.79,Victoria,160.54,0.99,Texas,0.87,96.11,690.39,1.84,3.7857142857142856,48469,2B,48
57770,86832,4089.55,0.28,0.87,270.0,0.39,0.94,28.91,-96.3,Matagorda,118.61,0.99,Texas,0.87,62.13,705.07,19.99,3.7857142857142856,48321,2B,48
57771,86833,3918.11,0.28,0.87,246.0,0.39,0.94,28.91,-96.17,Matagorda,79.12,0.99,Texas,0.87,58.25,709.0,21.79,3.7857142857142856,48321,2B,48
57772,86834,3702.82,0.28,0.87,258.0,0.38,0.94,28.91,-96.05,Matagorda,54.87,0.99,Texas,0.87,55.22,712.9,16.44,3.7857142857142856,48321,2B,48
57773,86835,3936.08,0.28,0.87,258.0,0.39,0.94,28.91,-95.93,Matagorda,46.26,0.99,Texas,0.87,16.33,716.99,5.81,3.7857142857142856,48321,2B,48
57774,86836,3729.54,0.28,0.87,270.0,0.38,0.94,28.91,-95.81,Matagorda,112.61,0.99,Texas,0.87,12.84,719.94,12.9,3.7857142857142856,48321,2B,48
57775,86837,2997.81,0.28,0.86,270.0,0.36,0.94,28.91,-95.68,Matagorda,56.34,0.99,Texas,0.86,13.54,717.07,14.16,3.7857142857142856,48321,2B,48
57776,86838,524.76,0.28,0.86,150.0,0.38,0.94,28.91,-95.56,Brazoria,2.88,0.99,Texas,0.86,12.33,714.32,12.35,3.7857142857142856,48039,2B,48
57777,86839,161.08,0.28,0.86,108.0,0.4,0.94,28.91,-95.44,Brazoria,0.16,0.99,Texas,0.86,24.64,711.72,13.49,3.7857142857142856,48039,2B,48
57778,86840,459.12,0.29,0.86,54.0,0.41,0.94,28.91,-95.32,Brazoria,0.0,0.0,Texas,0.86,25.9,709.15,13.47,3.7857142857142856,48039,2B,48
57799,87177,18.97,0.3,0.9,0.0,0.0,0.97,28.72,-100.58,Maverick,0.0,0.0,Texas,0.9,8.29,642.1,10.89,3.7857142857142856,48323,2B,48
57800,87178,3871.79,0.3,0.9,264.0,0.36,0.97,28.73,-100.45,Maverick,205.41,0.99,Texas,0.9,122.04,642.51,3.8,3.7857142857142856,48323,2B,48
57801,87179,4195.01,0.3,0.9,282.0,0.35,0.97,28.73,-100.33,Maverick,307.24,0.99,Texas,0.9,114.93,642.92,16.64,3.7857142857142856,48323,2B,48
57802,87180,4095.92,0.3,0.9,282.0,0.33,0.97,28.74,-100.21,Maverick,233.91,0.99,Texas,0.9,107.82,643.14,30.12,3.7857142857142856,48323,2B,48
57803,87181,4161.56,0.3,0.9,276.0,0.34,0.97,28.74,-100.09,Zavala,340.9,0.99,Texas,0.9,100.56,643.56,29.31,3.7857142857142856,48507,2B,48
57804,87182,3920.01,0.3,0.89,288.0,0.36,0.97,28.74,-99.96,Zavala,319.0,0.99,Texas,0.89,93.4,644.09,16.39,3.7857142857142856,48507,2B,48
57805,87183,4050.73,0.3,0.89,276.0,0.35,0.97,28.75,-99.84,Zavala,239.74,0.99,Texas,0.89,86.28,644.65,6.82,3.7857142857142856,48507,2B,48
57806,87184,4135.02,0.3,0.89,288.0,0.38,0.97,28.75,-99.72,Zavala,238.89,0.99,Texas,0.89,79.15,645.4,13.89,3.7857142857142856,48507,2B,48
57807,87185,4183.98,0.3,0.89,282.0,0.4,0.96,28.76,-99.6,Zavala,322.35,0.99,Texas,0.89,73.56,646.34,26.55,3.7857142857142856,48507,2B,48
57808,87186,4191.46,0.3,0.89,270.0,0.39,0.96,28.76,-99.48,Zavala,367.91,0.99,Texas,0.89,67.22,647.31,34.83,3.7857142857142856,48507,2B,48
57809,87187,4134.3,0.3,0.89,282.0,0.37,0.96,28.76,-99.35,Frio,295.81,0.99,Texas,0.89,62.32,648.38,22.14,3.7857142857142856,48163,2B,48
57810,87188,3951.61,0.3,0.89,264.0,0.36,0.96,28.77,-99.23,Frio,180.8,0.99,Texas,0.89,58.9,649.64,11.51,3.7857142857142856,48163,2B,48
57811,87189,4039.54,0.3,0.89,276.0,0.37,0.96,28.77,-99.11,Frio,171.81,0.99,Texas,0.89,62.24,650.95,12.07,3.7857142857142856,48163,2B,48
57812,87190,4195.02,0.29,0.89,282.0,0.4,0.96,28.77,-98.99,Frio,242.0,0.99,Texas,0.89,57.72,652.42,18.16,3.7857142857142856,48163,2B,48
57813,87191,4119.53,0.29,0.89,276.0,0.39,0.96,28.78,-98.86,Frio,233.96,0.99,Texas,0.89,54.75,654.0,28.81,3.7857142857142856,48163,2B,48
57814,87192,4170.12,0.29,0.89,270.0,0.39,0.96,28.78,-98.74,Atascosa,204.51,0.99,Texas,0.89,51.4,655.69,26.14,3.7857142857142856,48013,2B,48
57815,87193,4179.07,0.29,0.88,258.0,0.41,0.96,28.78,-98.62,Atascosa,161.9,0.99,Texas,0.88,15.19,657.5,15.81,3.7857142857142856,48013,2B,48
57816,87194,4160.57,0.29,0.88,276.0,0.38,0.96,28.78,-98.5,Atascosa,166.63,0.99,Texas,0.88,12.31,659.47,13.83,3.7857142857142856,48013,2B,48
57817,87195,4116.54,0.29,0.88,282.0,0.39,0.96,28.79,-98.38,Atascosa,222.55,0.99,Texas,0.88,14.27,661.46,22.29,3.7857142857142856,48013,2B,48
57818,87196,4081.4,0.29,0.88,276.0,0.43,0.96,28.79,-98.25,Atascosa,224.87,0.99,Texas,0.88,38.4,663.64,34.24,3.7857142857142856,48013,2B,48
57819,87197,4137.4,0.29,0.88,282.0,0.45,0.95,28.79,-98.13,Atascosa,183.04,0.99,Texas,0.88,41.37,665.86,24.95,3.7857142857142856,48013,2B,48
57820,87198,4128.54,0.29,0.88,270.0,0.46,0.95,28.79,-98.01,Karnes,139.66,0.99,Texas,0.88,44.37,668.23,14.34,3.7857142857142856,48255,2B,48
57821,87199,4060.27,0.29,0.88,276.0,0.42,0.95,28.8,-97.89,Karnes,160.85,0.99,Texas,0.88,4.61,670.7,4.22,3.7857142857142856,48255,2B,48
57822,87200,4016.76,0.29,0.88,270.0,0.39,0.95,28.8,-97.76,Karnes,157.59,0.99,Texas,0.88,5.63,673.29,9.75,3.7857142857142856,48255,2B,48
57823,87201,4043.32,0.29,0.88,258.0,0.42,0.95,28.8,-97.64,Karnes,162.15,0.99,Texas,0.88,12.75,675.95,13.12,3.7857142857142856,48255,2B,48
57824,87202,4059.4,0.29,0.88,270.0,0.43,0.95,28.8,-97.52,Goliad,189.24,0.99,Texas,0.88,19.91,678.79,15.23,3.7857142857142856,48175,2B,48
57825,87203,4054.98,0.29,0.88,270.0,0.43,0.95,28.8,-97.4,Goliad,231.89,0.99,Texas,0.88,27.21,681.66,12.08,3.7857142857142856,48175,2B,48
57826,87204,4076.64,0.28,0.87,276.0,0.4,0.95,28.8,-97.28,Goliad,221.18,0.99,Texas,0.87,8.52,684.68,16.44,3.7857142857142856,48175,2B,48
57827,87205,3991.85,0.28,0.87,264.0,0.38,0.95,28.81,-97.15,Victoria,243.14,0.99,Texas,0.87,5.22,687.72,17.51,3.7857142857142856,48469,2B,48
57828,87206,3492.68,0.28,0.87,210.0,0.38,0.95,28.81,-97.03,Victoria,127.19,0.99,Texas,0.87,1.86,690.94,3.87,3.7857142857142856,48469,2B,48
57829,87207,4083.31,0.28,0.87,270.0,0.4,0.95,28.81,-96.91,Victoria,114.73,0.99,Texas,0.87,7.1,694.23,9.7,3.7857142857142856,48469,2B,48
57830,87208,3994.01,0.28,0.87,270.0,0.4,0.95,28.81,-96.79,Victoria,73.24,0.99,Texas,0.87,12.84,697.6,10.08,3.7857142857142856,48469,2B,48
57834,87212,4058.43,0.28,0.87,270.0,0.4,0.94,28.81,-96.3,Matagorda,136.23,0.99,Texas,0.87,68.34,712.14,14.13,3.7857142857142856,48321,2B,48
57835,87213,3797.08,0.28,0.87,252.0,0.4,0.94,28.81,-96.17,Matagorda,55.93,0.99,Texas,0.87,65.37,716.0,11.05,3.7857142857142856,48321,2B,48
57836,87214,3214.47,0.28,0.87,270.0,0.39,0.94,28.81,-96.05,Matagorda,34.92,0.99,Texas,0.87,26.62,719.93,16.31,3.7857142857142856,48321,2B,48
57837,87215,3842.6,0.29,0.87,270.0,0.39,0.94,28.81,-95.93,Matagorda,51.45,0.99,Texas,0.87,22.92,723.98,5.98,3.7857142857142856,48321,2B,48
57838,87216,1863.97,0.28,0.87,240.0,0.39,0.94,28.81,-95.81,Matagorda,45.9,0.99,Texas,0.87,20.23,727.36,13.02,3.7857142857142856,48321,2B,48
57839,87217,1266.27,0.28,0.87,216.0,0.39,0.94,28.81,-95.68,Matagorda,12.8,0.99,Texas,0.87,20.99,724.55,25.22,3.7857142857142856,48321,2B,48
57840,87218,66.6,0.29,0.87,48.0,0.41,0.94,28.81,-95.56,Matagorda,0.0,0.0,Texas,0.87,23.91,721.81,23.26,3.7857142857142856,48321,2B,48
57862,87558,1992.64,0.3,0.9,192.0,0.34,0.97,28.62,-100.45,Maverick,72.53,0.99,Texas,0.9,125.04,650.47,9.35,3.7857142857142856,48323,2B,48
57863,87559,4159.66,0.3,0.9,276.0,0.36,0.97,28.63,-100.32,Maverick,202.73,0.99,Texas,0.9,117.85,650.81,18.87,3.7857142857142856,48323,2B,48
57864,87560,4022.54,0.3,0.9,270.0,0.35,0.97,28.64,-100.2,Maverick,237.17,0.99,Texas,0.9,110.69,651.03,31.39,3.7857142857142856,48323,2B,48
57865,87561,4158.26,0.3,0.9,282.0,0.35,0.97,28.64,-100.08,Zavala,318.4,0.99,Texas,0.9,103.53,651.44,26.51,3.7857142857142856,48507,2B,48
57866,87562,3949.34,0.3,0.89,264.0,0.35,0.97,28.64,-99.96,Zavala,303.66,0.99,Texas,0.89,96.5,651.97,15.52,3.7857142857142856,48507,2B,48
57867,87563,3659.87,0.3,0.89,282.0,0.35,0.97,28.65,-99.84,Zavala,191.18,0.99,Texas,0.89,89.44,652.6,4.74,3.7857142857142856,48507,2B,48
57868,87564,4111.71,0.3,0.89,270.0,0.38,0.97,28.65,-99.72,Zavala,274.46,0.99,Texas,0.89,83.69,653.34,13.09,3.7857142857142856,48507,2B,48
57869,87565,4148.41,0.3,0.89,276.0,0.39,0.96,28.66,-99.59,Zavala,340.86,0.99,Texas,0.89,77.68,654.18,26.22,3.7857142857142856,48507,2B,48
57870,87566,4106.39,0.3,0.89,276.0,0.4,0.96,28.66,-99.47,Zavala,370.57,0.99,Texas,0.89,72.55,655.14,33.39,3.7857142857142856,48507,2B,48
57871,87567,4111.83,0.3,0.89,276.0,0.39,0.96,28.66,-99.35,Frio,260.79,0.99,Texas,0.89,69.12,656.21,19.75,3.7857142857142856,48163,2B,48
57872,87568,4121.19,0.3,0.89,270.0,0.39,0.96,28.67,-99.23,Frio,197.2,0.99,Texas,0.89,72.56,657.46,6.34,3.7857142857142856,48163,2B,48
57873,87569,4059.05,0.3,0.89,276.0,0.37,0.96,28.67,-99.1,Frio,181.56,0.99,Texas,0.89,68.2,658.81,7.56,3.7857142857142856,48163,2B,48
57874,87570,4155.87,0.29,0.89,264.0,0.39,0.96,28.67,-98.98,Frio,227.35,0.99,Texas,0.89,64.78,660.2,21.0,3.7857142857142856,48163,2B,48
57875,87571,4167.4,0.29,0.89,276.0,0.4,0.96,28.68,-98.86,Frio,256.44,0.99,Texas,0.89,61.53,661.76,34.53,3.7857142857142856,48163,2B,48
57876,87572,4143.64,0.29,0.89,276.0,0.39,0.96,28.68,-98.74,Atascosa,250.43,0.99,Texas,0.89,58.56,663.43,32.97,3.7857142857142856,48013,2B,48
57877,87573,4129.57,0.29,0.88,270.0,0.4,0.96,28.68,-98.62,Atascosa,210.93,0.99,Texas,0.88,22.31,665.27,25.8,3.7857142857142856,48013,2B,48
57878,87574,4048.11,0.29,0.88,282.0,0.4,0.96,28.68,-98.5,Atascosa,243.04,0.99,Texas,0.88,19.44,667.15,24.61,3.7857142857142856,48013,2B,48
57879,87575,4044.14,0.29,0.88,270.0,0.4,0.96,28.69,-98.37,Atascosa,288.34,0.99,Texas,0.88,21.43,669.12,30.22,3.7857142857142856,48013,2B,48
57880,87576,4084.42,0.29,0.88,282.0,0.43,0.96,28.69,-98.25,Atascosa,291.96,0.99,Texas,0.88,45.61,671.27,24.85,3.7857142857142856,48013,2B,48
57881,87577,4151.96,0.29,0.88,288.0,0.43,0.95,28.69,-98.13,Live Oak,351.72,0.99,Texas,0.88,48.57,673.52,24.5,3.7857142857142856,48297,2B,48
57882,87578,4129.74,0.29,0.88,270.0,0.46,0.95,28.69,-98.01,Bee,167.72,0.99,Texas,0.88,3.75,675.81,21.4,3.7857142857142856,48025,2B,48
57883,87579,4077.46,0.29,0.88,270.0,0.44,0.95,28.7,-97.88,Bee,175.47,0.99,Texas,0.88,11.64,678.25,13.05,3.7857142857142856,48025,2B,48
57884,87580,4076.32,0.29,0.88,276.0,0.43,0.95,28.7,-97.76,Karnes,237.58,0.99,Texas,0.88,12.26,680.79,15.16,3.7857142857142856,48255,2B,48
57885,87581,4009.52,0.29,0.88,282.0,0.39,0.95,28.7,-97.64,Goliad,169.14,0.99,Texas,0.88,15.92,683.5,22.85,3.7857142857142856,48175,2B,48
57886,87582,4047.05,0.29,0.88,276.0,0.4,0.95,28.7,-97.52,Goliad,209.35,0.99,Texas,0.88,22.91,686.23,15.73,3.7857142857142856,48175,2B,48
57887,87583,4105.13,0.28,0.88,276.0,0.39,0.95,28.7,-97.4,Goliad,202.61,0.99,Texas,0.88,30.27,689.05,2.31,3.7857142857142856,48175,2B,48
57888,87584,4018.03,0.28,0.87,258.0,0.39,0.95,28.7,-97.27,Goliad,280.32,0.99,Texas,0.87,3.93,692.06,11.51,3.7857142857142856,48175,2B,48
57889,87585,3751.46,0.28,0.87,270.0,0.39,0.95,28.7,-97.15,Goliad,179.58,0.99,Texas,0.87,4.35,695.14,20.47,3.7857142857142856,48175,2B,48
57890,87586,2535.88,0.28,0.87,264.0,0.38,0.95,28.71,-97.03,Victoria,125.51,0.99,Texas,0.87,15.22,698.23,11.39,3.7857142857142856,48469,2B,48
57891,87587,3994.71,0.28,0.87,270.0,0.4,0.95,28.71,-96.91,Victoria,58.22,0.99,Texas,0.87,2.71,701.48,14.47,3.7857142857142856,48469,2B,48
57892,87588,3987.46,0.28,0.87,252.0,0.41,0.95,28.71,-96.78,Victoria,60.02,0.99,Texas,0.87,9.92,704.89,21.1,3.7857142857142856,48469,2B,48
57893,87589,2503.77,0.28,0.87,222.0,0.42,0.95,28.71,-96.66,Victoria,54.81,0.99,Texas,0.87,17.31,708.35,12.37,3.7857142857142856,48469,2B,48
57896,87592,2533.63,0.29,0.87,252.0,0.42,0.94,28.71,-96.3,Matagorda,66.92,0.99,Texas,0.87,75.53,719.18,8.72,3.7857142857142856,48321,2B,48
57897,87593,2775.6,0.29,0.87,258.0,0.41,0.94,28.71,-96.17,Matagorda,43.55,0.99,Texas,0.87,72.53,723.0,3.98,3.7857142857142856,48321,2B,48
57898,87594,1569.59,0.29,0.87,204.0,0.4,0.94,28.71,-96.05,Matagorda,36.11,0.99,Texas,0.87,69.34,726.9,9.65,3.7857142857142856,48321,2B,48
57899,87595,1262.91,0.29,0.87,204.0,0.4,0.94,28.71,-95.93,Matagorda,16.66,0.99,Texas,0.87,30.07,730.91,4.82,3.7857142857142856,48321,2B,48
57900,87596,10.89,0.29,0.87,0.0,0.0,0.94,28.71,-95.81,Matagorda,0.0,0.0,Texas,0.87,27.4,734.79,17.95,3.7857142857142856,48321,2B,48
57901,87597,2.34,0.29,0.87,0.0,0.0,0.94,28.71,-95.68,Matagorda,0.0,0.0,Texas,0.87,14.54,732.01,30.33,3.7857142857142856,48321,2B,48
57924,87938,339.71,0.3,0.9,54.0,0.34,0.97,28.52,-100.44,Maverick,0.0,0.0,Texas,0.9,13.88,658.34,20.18,3.7857142857142856,48323,2B,48
57925,87939,3541.75,0.3,0.9,264.0,0.36,0.97,28.53,-100.32,Maverick,0.11,0.99,Texas,0.9,120.81,658.69,26.05,3.7857142857142856,48323,2B,48
57926,87940,4217.67,0.3,0.9,282.0,0.38,0.97,28.53,-100.2,Maverick,220.85,0.99,Texas,0.9,113.72,658.99,36.36,3.7857142857142856,48323,2B,48
57927,87941,4144.14,0.3,0.9,276.0,0.38,0.97,28.54,-100.08,Dimmit,299.61,0.99,Texas,0.9,106.59,659.33,23.02,3.7857142857142856,48127,2B,48
57928,87942,4137.88,0.3,0.89,288.0,0.37,0.97,28.54,-99.95,Dimmit,309.84,0.99,Texas,0.89,99.89,659.84,9.55,3.7857142857142856,48127,2B,48
57929,87943,3968.32,0.3,0.89,258.0,0.34,0.97,28.55,-99.83,Dimmit,241.94,0.99,Texas,0.89,94.34,660.46,4.32,3.7857142857142856,48127,2B,48
57930,87944,3988.97,0.3,0.89,270.0,0.36,0.97,28.55,-99.71,Dimmit,283.25,0.99,Texas,0.89,88.1,661.19,17.64,3.7857142857142856,48127,2B,48
57931,87945,3751.27,0.3,0.89,252.0,0.37,0.96,28.56,-99.59,Dimmit,325.25,0.99,Texas,0.89,83.03,662.03,30.37,3.7857142857142856,48127,2B,48
57932,87946,4065.78,0.3,0.89,276.0,0.39,0.96,28.56,-99.47,Dimmit,406.78,0.99,Texas,0.89,79.31,662.98,29.02,3.7857142857142856,48127,2B,48
57938,87952,4163.12,0.29,0.89,264.0,0.41,0.96,28.58,-98.74,McMullen,372.16,0.99,Texas,0.89,65.72,671.22,25.22,3.7857142857142856,48311,2B,48
57939,87953,4104.49,0.29,0.88,282.0,0.41,0.96,28.58,-98.61,McMullen,360.29,0.99,Texas,0.88,62.99,672.97,18.37,3.7857142857142856,48311,2B,48
57940,87954,4081.03,0.29,0.88,264.0,0.41,0.96,28.58,-98.49,McMullen,381.25,0.99,Texas,0.88,27.02,674.82,20.14,3.7857142857142856,48311,2B,48
57941,87955,3959.59,0.29,0.88,276.0,0.43,0.96,28.59,-98.37,McMullen,423.11,0.99,Texas,0.88,61.87,676.85,24.27,3.7857142857142856,48311,2B,48
57942,87956,4063.84,0.29,0.88,276.0,0.41,0.96,28.59,-98.25,Live Oak,396.57,0.99,Texas,0.88,52.86,678.9,14.56,3.7857142857142856,48297,2B,48
57943,87957,4151.39,0.29,0.88,282.0,0.43,0.95,28.59,-98.13,Live Oak,382.18,0.99,Texas,0.88,55.83,681.12,14.1,3.7857142857142856,48297,2B,48
57944,87958,4134.94,0.29,0.88,282.0,0.45,0.95,28.59,-98.0,Bee,236.93,0.99,Texas,0.88,10.91,683.44,22.19,3.7857142857142856,48025,2B,48
57945,87959,4021.42,0.29,0.88,264.0,0.44,0.95,28.6,-97.88,Bee,267.57,0.99,Texas,0.88,19.09,685.86,8.97,3.7857142857142856,48025,2B,48
57946,87960,3996.56,0.29,0.88,270.0,0.43,0.95,28.6,-97.76,Bee,277.64,0.99,Texas,0.88,19.37,688.37,5.96,3.7857142857142856,48025,2B,48
57947,87961,4157.49,0.29,0.88,288.0,0.43,0.95,28.6,-97.64,Goliad,262.25,0.99,Texas,0.88,22.32,690.98,18.91,3.7857142857142856,48175,2B,48
57948,87962,4000.31,0.29,0.88,282.0,0.41,0.95,28.6,-97.52,Goliad,265.87,0.99,Texas,0.88,26.57,693.68,18.75,3.7857142857142856,48175,2B,48
57949,87963,4036.97,0.28,0.88,270.0,0.41,0.95,28.6,-97.39,Goliad,253.5,0.99,Texas,0.88,33.14,696.54,10.63,3.7857142857142856,48175,2B,48
57950,87964,3862.41,0.28,0.87,264.0,0.4,0.95,28.6,-97.27,Goliad,261.81,0.99,Texas,0.87,9.86,699.42,15.45,3.7857142857142856,48175,2B,48
57951,87965,3241.88,0.28,0.87,276.0,0.4,0.95,28.6,-97.15,Goliad,107.01,0.99,Texas,0.87,9.58,702.47,27.09,3.7857142857142856,48175,2B,48
57952,87966,3544.29,0.28,0.87,240.0,0.4,0.95,28.61,-97.03,Victoria,87.74,0.99,Texas,0.87,14.42,705.6,22.26,3.7857142857142856,48469,2B,48
57953,87967,2430.45,0.28,0.87,240.0,0.4,0.95,28.61,-96.91,Victoria,75.52,0.99,Texas,0.87,7.1,708.82,24.0,3.7857142857142856,48469,2B,48
57959,87973,511.41,0.29,0.87,138.0,0.43,0.94,28.61,-96.17,Matagorda,10.63,0.99,Texas,0.87,46.66,730.05,11.85,3.7857142857142856,48321,2B,48
57960,87974,0.52,0.29,0.87,0.0,0.0,0.94,28.61,-96.05,Matagorda,0.0,0.0,Texas,0.87,20.41,733.92,12.83,3.7857142857142856,48321,2B,48
57961,87975,11.4,0.29,0.87,0.0,0.0,0.0,28.61,-95.93,Matagorda,0.0,0.0,Texas,0.87,14.95,737.85,9.83,3.7857142857142856,48321,2B,48
57983,88319,2933.06,0.3,0.9,246.0,0.36,0.97,28.43,-100.31,Maverick,125.82,0.99,Texas,0.9,123.85,666.57,35.39,3.7857142857142856,48323,2B,48
57984,88320,4185.8,0.3,0.9,288.0,0.38,0.97,28.43,-100.19,Maverick,259.97,0.99,Texas,0.9,116.72,666.87,37.59,3.7857142857142856,48323,2B,48
57985,88321,4189.95,0.3,0.9,270.0,0.39,0.97,28.44,-100.07,Dimmit,317.89,0.99,Texas,0.9,110.18,667.27,24.74,3.7857142857142856,48127,2B,48
57986,88322,4201.43,0.3,0.89,282.0,0.38,0.97,28.44,-99.95,Dimmit,322.11,0.99,Texas,0.89,104.56,667.71,13.27,3.7857142857142856,48127,2B,48
57987,88323,4048.74,0.3,0.89,270.0,0.35,0.97,28.45,-99.83,Dimmit,308.46,0.99,Texas,0.89,98.42,668.32,10.42,3.7857142857142856,48127,2B,48
57988,88324,3827.92,0.3,0.89,270.0,0.37,0.97,28.45,-99.71,Dimmit,339.31,0.99,Texas,0.89,93.39,669.04,20.15,3.7857142857142856,48127,2B,48
57989,88325,3741.72,0.3,0.89,276.0,0.37,0.96,28.46,-99.58,Dimmit,412.43,0.99,Texas,0.89,89.54,669.87,32.73,3.7857142857142856,48127,2B,48
57990,88326,3840.15,0.3,0.89,270.0,0.37,0.96,28.46,-99.46,Dimmit,412.54,0.99,Texas,0.89,92.91,670.87,25.63,3.7857142857142856,48127,2B,48
57996,88332,4146.4,0.29,0.89,276.0,0.4,0.96,28.48,-98.73,McMullen,406.09,0.99,Texas,0.89,72.88,678.95,18.87,3.7857142857142856,48311,2B,48
57997,88333,4121.39,0.29,0.88,282.0,0.4,0.96,28.48,-98.61,McMullen,401.96,0.99,Texas,0.88,70.15,680.68,7.9,3.7857142857142856,48311,2B,48
57998,88334,3827.22,0.29,0.88,276.0,0.4,0.96,28.48,-98.49,McMullen,387.97,0.99,Texas,0.88,68.52,682.51,11.64,3.7857142857142856,48311,2B,48
57999,88335,2148.2,0.29,0.88,246.0,0.4,0.96,28.49,-98.37,McMullen,216.82,0.99,Texas,0.88,39.42,684.5,20.7,3.7857142857142856,48311,2B,48
58000,88336,3125.97,0.29,0.88,264.0,0.39,0.96,28.49,-98.24,Live Oak,189.04,0.99,Texas,0.88,60.11,686.53,7.26,3.7857142857142856,48297,2B,48
58001,88337,4041.82,0.29,0.88,270.0,0.42,0.95,28.49,-98.12,Live Oak,261.09,0.99,Texas,0.88,62.85,688.73,6.62,3.7857142857142856,48297,2B,48
58002,88338,4112.2,0.29,0.88,288.0,0.46,0.95,28.49,-98.0,Live Oak,296.24,0.99,Texas,0.88,18.44,691.02,20.04,3.7857142857142856,48297,2B,48
58003,88339,3961.96,0.29,0.88,258.0,0.44,0.95,28.5,-97.88,Bee,269.74,0.99,Texas,0.88,26.3,693.42,11.54,3.7857142857142856,48025,2B,48
58004,88340,4007.95,0.29,0.88,258.0,0.43,0.95,28.5,-97.76,Bee,339.69,0.99,Texas,0.88,26.53,695.88,7.72,3.7857142857142856,48025,2B,48
58005,88341,3993.41,0.29,0.88,270.0,0.42,0.95,28.5,-97.64,Bee,295.29,0.99,Texas,0.88,29.48,698.46,15.09,3.7857142857142856,48025,2B,48
58006,88342,3001.06,0.28,0.88,252.0,0.42,0.95,28.5,-97.51,Goliad,236.48,0.99,Texas,0.88,32.61,701.2,26.59,3.7857142857142856,48175,2B,48
58007,88343,4132.14,0.28,0.88,276.0,0.41,0.95,28.5,-97.39,Goliad,275.39,0.99,Texas,0.88,36.99,703.96,21.61,3.7857142857142856,48175,2B,48
58008,88344,4100.8,0.29,0.88,276.0,0.42,0.95,28.5,-97.27,Goliad,302.47,0.99,Texas,0.88,16.97,706.89,21.38,3.7857142857142856,48175,2B,48
