hour,location,value
57,48303,0.0
58,48303,0.0
59,48303,0.0
60,48303,0.0
61,48303,0.0
62,48303,0.0
63,48303,0.0
64,48303,0.0
65,48303,0.0
66,48303,0.0
67,48303,0.0
68,48303,0.0
69,48303,0.0
70,48303,0.0
71,48303,0.0
72,48303,0.0
73,48303,0.0
74,48303,0.0
75,48303,0.0
76,48303,0.0
77,48303,0.0
78,48303,0.0
79,48303,0.0
80,48303,0.0
81,48303,0.0
82,48303,0.0
83,48303,0.0
84,48303,0.0
85,48303,0.0
86,48303,0.0
87,48303,0.0
88,48303,0.0
89,48303,0.0
90,48303,0.0
91,48303,0.0
92,48303,0.0
93,48303,0.0
94,48303,0.0
95,48303,0.0
0,48305,224.9136
1,48305,210.9024
2,48305,186.31439999999998
3,48305,171.9576
4,48305,191.68560000000002
5,48305,175.26960000000003
6,48305,183.65759999999997
7,48305,158.78160000000003
8,48305,154.4472
9,48305,151.56
10,48305,104.6592
11,48305,80.46
12,48305,78.0624
13,48305,78.91919999999998
14,48305,94.0752
15,48305,107.28
16,48305,114.39359999999999
17,48305,116.8848
18,48305,115.1712
19,48305,134.1288
20,48305,164.58479999999997
21,48305,191.8512
22,48305,210.75119999999998
23,48305,218.0016
24,48305,196.2288
25,48305,209.93040000000002
26,48305,155.3616
27,48305,144.4896
28,48305,118.4616
29,48305,108.10079999999998
30,48305,98.5752
31,48305,97.63199999999998
32,48305,80.05679999999998
33,48305,57.0672
34,48305,49.8528
35,48305,43.1928
36,48305,32.0256
37,48305,32.97599999999997
38,48305,37.1592
39,48305,44.74799999999997
40,48305,52.344
41,48305,65.6352
42,48305,84.00239999999997
43,48305,101.412
44,48305,139.1544
45,48305,169.3656
46,48305,205.17119999999997
47,48305,197.8848
48,48305,149.292
49,48305,156.52079999999998
50,48305,131.7744
51,48305,136.92239999999998
52,48305,121.6584
53,48305,96.6816
54,48305,86.3856
55,48305,90.34559999999999
56,48305,57.1464
57,48305,39.3408
58,48305,32.6736
59,48305,23.76
60,48305,21.513599999999972
61,48305,18.7704
62,48305,20.2824
63,48305,22.406399999999998
64,48305,26.546400000000002
65,48305,29.92319999999997
66,48305,33.9768
67,48305,43.9776
68,48305,66.0744
69,48305,89.79119999999998
70,48305,131.76719999999997
71,48305,148.24800000000002
72,48305,156.03840000000002
73,48305,134.20799999999997
74,48305,142.35839999999996
75,48305,119.7504
76,48305,110.9376
77,48305,96.0768
78,48305,87.33600000000001
79,48305,97.704
80,48305,85.03200000000001
81,48305,62.5536
82,48305,40.104000000000006
83,48305,31.752
84,48305,27.8064
85,48305,26.913600000000002
86,48305,22.608
87,48305,21.686400000000003
88,48305,19.7424
89,48305,27.0432
90,48305,33.6096
91,48305,54.0
92,48305,78.9552
93,48305,97.77600000000001
94,48305,121.2768
95,48305,141.552
0,48307,202.52232000000004
1,48307,189.10632
2,48307,180.54191999999998
3,48307,154.03752
4,48307,152.75832
5,48307,157.35719999999998
6,48307,138.3252
7,48307,140.6496
8,48307,153.5352
9,48307,137.74176
10,48307,102.91319999999999
11,48307,91.13832
12,48307,92.49552
13,48307,92.03999999999999
14,48307,113.49936
15,48307,105.0972
16,48307,134.91191999999998
17,48307,110.50103999999999
18,48307,118.86888
19,48307,152.90496000000002
20,48307,180.44832
21,48307,181.18776
22,48307,171.78096000000002
23,48307,195.69888
24,48307,193.90176000000002
25,48307,179.13792
26,48307,181.71816
27,48307,160.7892
28,48307,159.0576
29,48307,131.45808
30,48307,118.5756
31,48307,107.74296000000001
32,48307,103.40616
33,48307,79.39464
34,48307,72.16872
35,48307,59.83536
36,48307,50.06664
37,48307,50.185199999999995
38,48307,41.3088
39,48307,49.998000000000005
40,48307,49.430159999999994
41,48307,67.90368
42,48307,82.20263999999999
43,48307,119.60831999999999
44,48307,179.53416000000004
45,48307,186.51360000000003
46,48307,187.18439999999998
47,48307,198.25415999999998
48,48307,170.16168000000002
49,48307,174.42048
50,48307,208.07592
51,48307,207.77952000000005
52,48307,174.03360000000004
53,48307,142.42176
54,48307,89.53152
55,48307,65.55743999999997
56,48307,40.71912
57,48307,27.365519999999968
58,48307,21.52488
59,48307,15.706079999999968
60,48307,14.982240000000001
61,48307,17.306639999999998
62,48307,24.66048
63,48307,30.04247999999997
64,48307,42.135600000000004
65,48307,53.83248
66,48307,76.44
67,48307,106.26096
68,48307,163.48176000000004
69,48307,201.46152
70,48307,205.39896000000002
71,48307,173.79336
72,48307,158.86416
73,48307,146.16576
74,48307,151.35744
75,48307,152.44944
76,48307,135.42048
77,48307,118.88448
78,48307,78.58655999999999
79,48307,83.93423999999999
80,48307,70.87391999999997
81,48307,52.30992
82,48307,45.12144
83,48307,49.982400000000005
84,48307,42.33839999999999
85,48307,36.08592
86,48307,29.66496
87,48307,35.43072
88,48307,38.70671999999997
89,48307,44.073119999999996
90,48307,55.01808
91,48307,108.48863999999999
92,48307,121.54272
93,48307,153.5352
94,48307,145.76015999999998
95,48307,147.55728000000002
0,48309,200.718
1,48309,195.174
2,48309,173.2752
3,48309,187.78320000000002
4,48309,201.24719999999996
5,48309,197.442
6,48309,173.124
7,48309,167.81040000000002
8,48309,165.3768
9,48309,113.1408
10,48309,75.8484
11,48309,74.05199999999999
12,48309,83.7504
13,48309,72.75240000000001
14,48309,84.10319999999999
15,48309,82.06559999999999
16,48309,82.5012
17,48309,98.8488
18,48309,129.7152
19,48309,185.74559999999997
20,48309,181.0188
21,48309,193.2444
22,48309,194.688
23,48309,218.7576
24,48309,150.8616
25,48309,136.6812
26,48309,135.1872
27,48309,150.4692
28,48309,140.80679999999998
29,48309,131.3784
30,48309,123.2388
31,48309,92.0376
32,48309,79.8948
33,48309,64.55879999999999
34,48309,68.256
35,48309,62.64
36,48309,56.14919999999997
37,48309,55.684799999999996
38,48309,47.4084
39,48309,39.531600000000005
40,48309,47.538
41,48309,54.309599999999996
42,48309,59.547599999999996
43,48309,92.27879999999999
44,48309,129.402
45,48309,154.962
46,48309,139.7196
47,48309,131.85
48,48309,178.57799999999997
49,48309,191.20680000000002
50,48309,184.6944
51,48309,179.5212
52,48309,152.0388
53,48309,145.9332
54,48309,110.3796
55,48309,79.9452
56,48309,48.1824
57,48309,44.82359999999997
58,48309,32.994
59,48309,22.824
60,48309,18.1872
61,48309,20.0988
62,48309,25.9884
63,48309,30.1896
64,48309,39.366
65,48309,49.4316
66,48309,76.9212
67,48309,95.8824
68,48309,121.7196
69,48309,164.19959999999998
70,48309,179.712
71,48309,179.35920000000002
72,48309,168.8184
73,48309,156.9384
74,48309,150.408
75,48309,144.4248
76,48309,134.1936
77,48309,108.2448
78,48309,84.888
79,48309,80.03519999999999
80,48309,58.895999999999994
81,48309,55.1952
82,48309,40.5792
83,48309,32.3136
84,48309,36.2448
85,48309,36.093599999999995
86,48309,28.79999999999997
