hour,location,value
59,48183,2554.5
59,48185,6812.000000000001
59,48187,2554.5
59,48195,2554.5
59,48205,2554.5
59,48207,2554.5
59,48209,6812.000000000001
59,48211,2554.5
59,48215,2554.5
59,48217,851.5000000000001
59,48219,2554.5
59,48221,2554.5
59,48229,2554.5
59,48231,2554.5
59,48233,2554.5
59,48235,2554.5
59,48237,2554.5
59,48247,6812.000000000001
59,48249,6812.000000000001
59,48255,6812.000000000001
59,48257,2554.5
59,48261,6812.000000000001
59,48265,2554.5
59,48267,2554.5
59,48269,2554.5
59,48271,6812.000000000001
59,48273,6812.000000000001
59,48279,2554.5
59,48281,2554.5
59,48285,6812.000000000001
59,48295,2554.5
59,48297,6812.000000000001
59,48299,2554.5
59,48301,2554.5
59,48303,2554.5
59,48305,2554.5
59,48307,2554.5
59,48309,6812.000000000001
59,48311,6812.000000000001
59,48321,6812.000000000001
59,48323,6812.000000000001
59,48331,6812.000000000001
59,48333,2554.5
59,48337,2554.5
59,48345,2554.5
59,48347,2554.5
59,48349,2554.5
59,48353,2554.5
59,48355,6812.000000000001
59,48357,2554.5
59,48363,2554.5
59,48367,2554.5
59,48369,2554.5
59,48371,2554.5
59,48377,2554.5
59,48379,2554.5
59,48381,2554.5
59,48383,2554.5
59,48385,6812.000000000001
59,48387,2554.5
59,48389,2554.5
59,48391,6812.000000000001
59,48393,2554.5
59,48397,2554.5
59,48399,2554.5
59,48401,3406.0000000000005
59,48403,6812.000000000001
59,48405,2554.5
59,48407,6812.000000000001
59,48409,6812.000000000001
59,48411,2554.5
59,48413,2554.5
59,48415,2554.5
59,48417,2554.5
59,48425,2554.5
59,48427,6812.000000000001
59,48431,2554.5
59,48433,2554.5
59,48435,2554.5
59,48437,2554.5
59,48439,2554.5
59,48445,2554.5
59,48447,2554.5
59,48449,2554.5
59,48451,2554.5
59,48453,6812.000000000001
59,48455,0.0
59,48461,2554.5
59,48463,6812.000000000001
59,48465,6812.000000000001
59,48467,2554.5
59,48469,6812.000000000001
59,48473,6812.000000000001
59,48475,5109.0
59,48479,6812.000000000001
59,48481,6812.000000000001
59,48485,2554.5
59,48487,2554.5
59,48489,6812.000000000001
59,48495,2554.5
59,48501,2554.5
59,48503,2554.5
59,48505,6812.000000000001
59,48507,6812.000000000001
60,48003,1752.0
60,48005,4672.0
60,48007,4672.0
60,48009,1752.0
60,48013,4672.0
60,48015,4672.0
60,48017,1752.0
60,48019,4672.0
60,48021,4672.0
60,48023,1752.0
60,48025,4672.0
60,48029,4672.0
60,48031,1752.0
60,48033,1752.0
60,48035,4672.0
60,48037,1752.0
60,48039,4672.0
60,48041,4672.0
60,48043,1752.0
60,48045,1752.0
60,48051,4672.0
60,48053,1752.0
60,48059,1752.0
60,48063,1752.0
60,48065,1752.0
60,48069,1752.0
60,48075,1752.0
60,48079,1752.0
60,48081,1752.0
60,48083,1752.0
60,48085,1752.0
60,48087,1752.0
60,48089,4672.0
60,48091,4672.0
60,48093,1752.0
60,48095,1752.0
60,48097,1752.0
60,48099,4672.0
60,48101,1752.0
60,48103,1752.0
60,48107,1752.0
60,48109,1752.0
60,48111,1752.0
60,48117,1752.0
60,48121,1752.0
60,48123,4672.0
60,48125,1752.0
60,48127,4672.0
60,48129,1752.0
60,48133,1752.0
60,48135,1752.0
60,48139,1752.0
60,48141,584.0
60,48143,1752.0
60,48145,4672.0
60,48151,1752.0
60,48155,1752.0
60,48157,4672.0
60,48161,4672.0
60,48163,4672.0
60,48165,1752.0
60,48167,4672.0
60,48169,1752.0
60,48171,1752.0
60,48173,1752.0
60,48175,4672.0
60,48177,4672.0
60,48183,1752.0
60,48185,4672.0
60,48187,1752.0
60,48195,1752.0
60,48205,1752.0
60,48207,1752.0
60,48209,4672.0
60,48211,1752.0
60,48215,1752.0
60,48217,584.0
60,48219,1752.0
60,48221,1752.0
60,48229,1752.0
60,48231,1752.0
60,48233,1752.0
60,48235,1752.0
60,48237,1752.0
60,48247,4672.0
60,48249,4672.0
60,48255,4672.0
60,48257,1752.0
60,48261,4672.0
60,48265,1752.0
60,48267,1752.0
60,48269,1752.0
60,48271,4672.0
60,48273,4672.0
60,48279,1752.0
60,48281,1752.0
60,48285,4672.0
60,48295,1752.0
60,48297,4672.0
60,48299,1752.0
60,48301,1752.0
60,48303,1752.0
60,48305,1752.0
60,48307,1752.0
60,48309,4672.0
60,48311,4672.0
60,48321,4672.0
60,48323,4672.0
60,48331,4672.0
60,48333,1752.0
60,48337,1752.0
60,48345,1752.0
60,48347,1752.0
60,48349,1752.0
60,48353,1752.0
60,48355,4672.0
60,48357,1752.0
60,48363,1752.0
60,48367,1752.0
60,48369,1752.0
60,48371,1752.0
60,48377,1752.0
60,48379,1752.0
60,48381,1752.0
60,48383,1752.0
60,48385,4672.0
60,48387,1752.0
60,48389,1752.0
60,48391,4672.0
60,48393,1752.0
60,48397,1752.0
60,48399,1752.0
60,48401,2336.0
60,48403,4672.0
60,48405,1752.0
60,48407,4672.0
60,48409,4672.0
60,48411,1752.0
60,48413,1752.0
60,48415,1752.0
60,48417,1752.0
60,48425,1752.0
60,48427,4672.0
60,48431,1752.0
60,48433,1752.0
60,48435,1752.0
60,48437,1752.0
60,48439,1752.0
60,48445,1752.0
60,48447,1752.0
60,48449,1752.0
60,48451,1752.0
60,48453,4672.0
60,48455,0.0
60,48461,1752.0
60,48463,4672.0
60,48465,4672.0
60,48467,1752.0
60,48469,4672.0
60,48473,4672.0
60,48475,3504.0
60,48479,4672.0
60,48481,4672.0
60,48485,1752.0
60,48487,1752.0
60,48489,4672.0
60,48495,1752.0
60,48501,1752.0
60,48503,1752.0
60,48505,4672.0
60,48507,4672.0
61,48003,17706.0
61,48005,47216.00000000001
61,48007,47216.00000000001
61,48009,17706.0
61,48013,47216.00000000001
61,48015,47216.00000000001
61,48017,17706.0
61,48019,47216.00000000001
61,48021,47216.00000000001
61,48023,17706.0
61,48025,47216.00000000001
61,48029,47216.00000000001
61,48031,17706.0
61,48033,17706.0
61,48035,47216.00000000001
61,48037,17706.0
61,48039,47216.00000000001
61,48041,47216.00000000001
61,48043,17706.0
61,48045,17706.0
61,48051,47216.00000000001
61,48053,17706.0
61,48059,17706.0
61,48063,17706.0
61,48065,17706.0
61,48069,17706.0
61,48075,17706.0
61,48079,17706.0
61,48081,17706.0
61,48083,17706.0
61,48085,17706.0
61,48087,17706.0
61,48089,47216.00000000001
61,48091,47216.00000000001
61,48093,17706.0
61,48095,17706.0
61,48097,17706.0
61,48099,47216.00000000001
61,48101,17706.0
61,48103,17706.0
61,48107,17706.0
61,48109,17706.0
61,48111,17706.0
61,48117,17706.0
61,48121,17706.0
61,48123,47216.00000000001
61,48125,17706.0
61,48127,47216.00000000001
61,48129,17706.0
61,48133,17706.0
61,48135,17706.0
61,48139,17706.0
61,48141,5902.000000000001
61,48143,17706.0
61,48145,47216.00000000001
61,48151,17706.0
61,48155,17706.0
61,48157,47216.00000000001
61,48161,47216.00000000001
61,48163,47216.00000000001
61,48165,17706.0
61,48167,47216.00000000001
61,48169,17706.0
61,48171,17706.0
61,48173,17706.0
61,48175,47216.00000000001
61,48177,47216.00000000001
61,48183,17706.0
61,48185,47216.00000000001
61,48187,17706.0
61,48195,17706.0
61,48205,17706.0
61,48207,17706.0
61,48209,47216.00000000001
61,48211,17706.0
61,48215,17706.0
61,48217,5902.000000000001
61,48219,17706.0
61,48221,17706.0
61,48229,17706.0
61,48231,17706.0
61,48233,17706.0
61,48235,17706.0
61,48237,17706.0
61,48247,47216.00000000001
61,48249,47216.00000000001
61,48255,47216.00000000001
61,48257,17706.0
61,48261,47216.00000000001
61,48265,17706.0
61,48267,17706.0
61,48269,17706.0
61,48271,47216.00000000001
61,48273,47216.00000000001
61,48279,17706.0
61,48281,17706.0
61,48285,47216.00000000001
61,48295,17706.0
61,48297,47216.00000000001
61,48299,17706.0
61,48301,17706.0
61,48303,17706.0
61,48305,17706.0
61,48307,17706.0
61,48309,47216.00000000001
61,48311,47216.00000000001
61,48321,47216.00000000001
61,48323,47216.00000000001
61,48331,47216.00000000001
61,48333,17706.0
61,48337,17706.0
61,48345,17706.0
61,48347,17706.0
61,48349,17706.0
61,48353,17706.0
61,48355,47216.00000000001
61,48357,17706.0
61,48363,17706.0
61,48367,17706.0
61,48369,17706.0
61,48371,17706.0
61,48377,17706.0
61,48379,17706.0
61,48381,17706.0
61,48383,17706.0
61,48385,47216.00000000001
61,48387,17706.0
61,48389,17706.0
61,48391,47216.00000000001
61,48393,17706.0
61,48397,17706.0
61,48399,17706.0
61,48401,23608.000000000004
61,48403,47216.00000000001
61,48405,17706.0
61,48407,47216.00000000001
61,48409,47216.00000000001
61,48411,17706.0
61,48413,17706.0
61,48415,17706.0
61,48417,17706.0
61,48425,17706.0
61,48427,47216.00000000001
61,48431,17706.0
61,48433,17706.0
61,48435,17706.0
61,48437,17706.0
61,48439,17706.0
61,48445,17706.0
61,48447,17706.0
61,48449,17706.0
61,48451,17706.0
61,48453,47216.00000000001
61,48455,0.0
61,48461,17706.0
61,48463,47216.00000000001
61,48465,47216.00000000001
61,48467,17706.0
61,48469,47216.00000000001
61,48473,47216.00000000001
61,48475,35412.0
61,48479,47216.00000000001
61,48481,47216.00000000001
61,48485,17706.0
61,48487,17706.0
61,48489,47216.00000000001
61,48495,17706.0
61,48501,17706.0
61,48503,17706.0
61,48505,47216.00000000001
61,48507,47216.00000000001
62,48003,25645.5
62,48005,68388.0
62,48007,68388.0
62,48009,25645.5
62,48013,68388.0
62,48015,68388.0
62,48017,25645.5
62,48019,68388.0
62,48021,68388.0
62,48023,25645.5
62,48025,68388.0
62,48029,68388.0
62,48031,25645.5
62,48033,25645.5
62,48035,68388.0
62,48037,25645.5
62,48039,68388.0
62,48041,68388.0
62,48043,25645.5
62,48045,25645.5
62,48051,68388.0
62,48053,25645.5
62,48059,25645.5
62,48063,25645.5
62,48065,25645.5
62,48069,25645.5
62,48075,25645.5
62,48079,25645.5
62,48081,25645.5
62,48083,25645.5
62,48085,25645.5
62,48087,25645.5
62,48089,68388.0
62,48091,68388.0
62,48093,25645.5
62,48095,25645.5
62,48097,25645.5
62,48099,68388.0
62,48101,25645.5
62,48103,25645.5
62,48107,25645.5
62,48109,25645.5
62,48111,25645.5
62,48117,25645.5
62,48121,25645.5
62,48123,68388.0
62,48125,25645.5
62,48127,68388.0
62,48129,25645.5
62,48133,25645.5
62,48135,25645.5
62,48139,25645.5
62,48141,8548.5
62,48143,25645.5
62,48145,68388.0
62,48151,25645.5
62,48155,25645.5
62,48157,68388.0
62,48161,68388.0
62,48163,68388.0
62,48165,25645.5
62,48167,68388.0
62,48169,25645.5
62,48171,25645.5
62,48173,25645.5
62,48175,68388.0
